Player,Champion,Role,Level,Kills,Deaths,Assists,KDA,CS,CS in Team's Jungle,CS in Enemy Jungle,CSM,Golds,GPM,GOLD%,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,WPM,VWPM,WCPM,VS%,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total damage taken,Total Time Spent Dead,Consumables purchased,Items Purchased,Shutdown bounty collected,Shutdown bounty lost
Kiin,Aatrox,TOP,17,1,3,1,0.7,302,12,,9.1,11953,359,20%,42,12,11,5,5,1.26,0.36,0.15,0.33,13.9%,12590,12590,0,0,378,14.8%,0.06,22.2%,,0,0,0,0,-52,13,264,0,0,969,969,11427,0,28847,0,17,223,29993,122,7,22,0,100
Cuzz,Sejuani,JUNGLE,14,1,2,7,4,185,160,,5.6,9937,298,16.6%,71,13,17,10,10,2.13,0.39,0.3,0.51,23.4%,12178,6433,5269,476,366,14.3%,0.24,88.9%,,0,0,0,0,-8,7,-283,0,0,0,0,17397,3039,71095,0,31,425,36880,87,12,28,0,0
Bdd,Azir,MID,17,4,3,3,2.3,337,25,,10.1,14892,447,24.9%,25,17,2,5,5,0.75,0.51,0.15,0.06,8.3%,26458,149,26309,0,795,31.1%,0.21,77.8%,,0,0,0,0,470,5,296,0,0,5126,5126,1778,0,14128,0,13,244,17644,83,7,23,0,600
Aiming,Aphelios,ADC,16,3,3,5,2.7,355,42,,10.7,15245,458,25.5%,53,12,19,1,1,1.59,0.36,0.03,0.57,17.5%,27604,25594,1435,575,829,32.5%,0.24,88.9%,,1,0,0,0,1709,29,925,1,0,3840,3840,4239,0,22061,0,25,339,14358,79,3,28,0,600
Lehends,Lulu,SUPPORT,13,0,2,9,4.5,27,1,,0.8,7847,236,13.1%,112,57,14,17,16,3.36,1.71,0.51,0.42,37%,6134,1245,4889,0,184,7.2%,0.27,100%,,0,0,0,0,877,-11,406,1,0,982,982,1916,667,5601,6679,43,368,9081,45,19,33,0,0
Kiin,Fiora,TOP,18,3,0,9,Perfect KDA,281,16,,10.1,13104,471,22.6%,33,11,6,5,3,1.19,0.4,0.18,0.22,13.3%,19630,11664,2539,5427,706,26.3%,0.43,66.7%,,0,0,0,0,1287,23,993,1,0,10492,10492,14358,1889,23434,0,8,95,25366,0,7,21,0,0
Cuzz,Viego,JUNGLE,15,4,0,10,Perfect KDA,204,166,,7.3,11959,430,20.6%,56,10,15,9,6,2.01,0.36,0.32,0.54,22.5%,14259,10860,2378,1021,513,19.1%,0.5,77.8%,,1,0,0,0,219,15,670,1,0,1557,1557,18538,10,26544,173,17,295,26625,0,8,22,0,0
Bdd,Annie,MID,15,2,2,12,7,223,0,,8,10976,395,18.9%,26,13,3,9,7,0.94,0.47,0.32,0.11,10.4%,14071,1233,12838,0,506,18.8%,0.5,77.8%,,0,0,0,0,-392,9,-68,0,0,2475,2475,978,0,8704,2387,20,316,12047,38,12,28,0,50
Aiming,Kai,ADC,15,9,2,5,7,275,20,,9.9,14724,530,25.4%,35,11,10,3,2,1.26,0.4,0.11,0.36,14.1%,22068,9358,12378,332,794,29.5%,0.5,77.8%,,2,0,0,0,1511,27,184,1,0,10562,10562,3255,0,7382,0,4,72,12094,45,4,24,0,950
Lehends,Nautilus,SUPPORT,12,0,2,10,5,34,0,,1.2,7253,261,12.5%,99,42,12,12,12,3.56,1.51,0.43,0.43,39.8%,4744,1228,2839,677,171,6.3%,0.36,55.6%,,0,0,0,0,85,-1,-456,-1,0,160,160,882,0,18841,0,52,261,10679,46,14,29,0,0
DnDn,K,TOP,14,0,4,2,0.5,197,0,,7.1,7901,284,18.3%,17,11,2,4,4,0.61,0.4,0.14,0.07,9.2%,9774,8091,1214,469,352,22.1%,0.07,33.3%,,0,0,0,0,-1287,-23,-993,-1,0,0,0,2113,0,28624,249,20,3407,23989,144,5,20,0,0
Sylvie,Maokai,JUNGLE,13,1,4,4,1.3,145,111,,5.2,8561,308,19.8%,32,9,7,7,7,1.15,0.32,0.25,0.25,17.3%,10591,537,9487,567,381,24%,0.18,83.3%,,0,0,0,0,-219,-15,-670,-1,0,0,0,12086,0,24174,0,35,514,25396,104,8,20,250,0
FIESTA,Azir,MID,15,1,2,3,2,259,4,,9.3,10247,369,23.7%,23,12,3,5,5,0.83,0.43,0.18,0.11,12.4%,10673,238,10435,0,384,24.2%,0.14,66.7%,,0,0,0,0,392,-9,68,0,0,0,0,1194,0,10494,0,8,161,14480,38,7,24,0,0
Jiwoo,Nilah,ADC,15,3,5,2,1,238,0,,8.6,10524,379,24.3%,16,7,4,0,0,0.58,0.25,0,0.14,8.6%,9256,9196,0,60,333,21%,0.18,83.3%,,0,0,0,0,-1511,-27,-184,-1,0,0,0,3260,703,13663,240,7,134,17411,141,1,16,700,0
Peter,Rakan,SUPPORT,11,1,3,4,1.7,35,0,,1.3,6019,217,13.9%,97,48,13,14,13,3.49,1.73,0.5,0.47,52.4%,3871,687,2117,1067,139,8.8%,0.18,83.3%,,0,0,0,0,-85,1,456,1,0,0,0,3394,1542,16806,1900,13,29,13166,58,16,26,50,0
DnDn,K,TOP,16,4,3,2,2,262,0,,9.2,11738,411,23.4%,37,17,5,8,7,1.29,0.59,0.28,0.17,13.1%,12386,10085,1824,477,433,25.9%,0.21,42.9%,,0,0,0,0,893,9,412,0,0,317,317,2462,0,28125,0,42,3280,20887,76,10,29,300,150
Sylvie,Vi,JUNGLE,13,3,3,5,2.7,174,149,,6.1,9960,348,19.9%,50,11,15,11,9,1.75,0.38,0.38,0.52,17.7%,7197,6508,0,689,252,15%,0.28,57.1%,,0,0,0,0,263,14,247,0,0,658,658,8664,0,23157,0,17,282,19281,120,12,28,0,0
FIESTA,Ahri,MID,14,4,3,5,3,197,6,,6.9,9980,349,19.9%,62,28,11,11,10,2.17,0.98,0.38,0.38,21.9%,11712,1054,8063,2595,410,24.5%,0.31,64.3%,,1,0,0,0,886,-13,-69,0,0,306,306,2888,0,7350,0,10,43,13783,113,11,28,150,400
Jiwoo,Zeri,ADC,14,2,5,8,2,286,12,,10,11694,409,23.3%,35,12,10,5,5,1.22,0.42,0.17,0.35,12.4%,12500,7134,5252,114,437,26.1%,0.35,71.4%,,0,0,0,0,-104,-7,136,0,0,1462,1462,1677,0,9682,0,5,131,15200,130,6,28,0,150
Peter,Rell,SUPPORT,11,1,4,8,2.3,40,0,,1.4,6718,235,13.4%,99,55,11,17,16,3.46,1.92,0.59,0.38,35%,4071,503,2953,615,142,8.5%,0.31,64.3%,,0,0,0,0,212,-3,178,0,0,0,0,281,0,16404,0,36,135,11930,98,19,31,0,0
Kiin,Malphite,TOP,16,2,2,11,6.5,228,0,,8,10767,377,19.1%,34,15,7,9,8,1.19,0.52,0.31,0.24,13.9%,14142,4522,9453,167,495,21.7%,0.45,72.2%,,0,0,0,0,-893,-9,-412,0,0,3507,3507,2762,0,43877,0,16,612,17204,81,11,26,50,150
Cuzz,Viego,JUNGLE,15,6,2,8,7,185,158,,6.5,12279,430,21.8%,59,11,17,19,8,2.06,0.38,0.66,0.59,24.1%,14808,12825,1373,610,518,22.7%,0.49,77.8%,,0,0,0,0,-263,-14,-247,0,0,1455,1455,14499,0,19846,0,13,238,20486,42,9,28,100,150
Bdd,Neeko,MID,15,2,2,11,6.5,211,0,,7.4,10658,373,18.9%,31,14,5,9,9,1.08,0.49,0.31,0.17,12.7%,14796,576,14220,0,518,22.7%,0.45,72.2%,,0,0,0,0,-886,13,69,0,0,3772,3772,411,0,5039,0,24,148,9655,38,11,27,50,150
Aiming,Tristana,ADC,15,8,3,4,4,303,28,,10.6,15221,533,27%,34,13,10,3,3,1.19,0.45,0.1,0.35,13.9%,17817,15956,1727,134,623,27.4%,0.42,66.7%,,1,0,0,0,104,7,-136,0,0,15532,15532,2005,0,7906,0,4,106,8896,67,4,24,500,0
Lehends,Nautilus,SUPPORT,12,0,5,12,2.4,44,0,,1.5,7400,259,13.1%,87,50,16,14,13,3.04,1.75,0.49,0.56,35.5%,3557,915,2189,453,124,5.5%,0.42,66.7%,,0,0,0,0,-212,3,-178,0,0,226,226,344,0,18730,0,29,203,13678,110,17,29,0,0
Zeus,K,TOP,17,3,0,7,Perfect KDA,255,4,,9.1,12051,430,21.7%,28,9,6,6,5,1,0.32,0.21,0.21,11.8%,13522,11483,1195,844,483,24.3%,0.36,83.3%,,0,0,0,0,1078,47,991,0,0,3151,3151,5450,0,28718,77,24,2431,15941,0,9,29,50,0
Oner,Maokai,JUNGLE,14,0,0,9,Perfect KDA,158,135,,5.6,10065,359,18.1%,53,10,15,8,8,1.89,0.36,0.29,0.54,22.3%,7793,445,7066,282,278,14%,0.32,75%,,0,0,0,0,-123,-11,-62,0,1,421,421,13043,1069,17952,0,25,297,16892,0,9,24,0,0
Faker,Azir,MID,16,2,3,5,2.3,266,24,,9.5,12138,434,21.8%,28,13,7,4,4,1,0.46,0.14,0.25,11.8%,12019,80,11939,0,429,21.6%,0.25,58.3%,,0,0,0,0,471,-2,-111,0,0,8925,8925,1611,0,12219,0,6,197,15435,133,6,20,0,100
Gumayusi,Xayah,ADC,15,5,1,5,10,275,25,,9.8,13286,475,23.9%,39,13,12,4,4,1.39,0.46,0.14,0.43,16.4%,16012,15657,177,178,572,28.7%,0.36,83.3%,,2,0,0,0,-157,6,-776,-1,0,5294,5294,3431,0,5468,0,5,52,11588,21,6,23,0,0
Keria,Braum,SUPPORT,12,2,1,9,11,31,0,,1.1,8026,287,14.4%,90,50,9,13,13,3.21,1.79,0.46,0.32,37.8%,6362,642,4981,739,227,11.4%,0.39,91.7%,,1,0,0,0,-245,2,-109,0,0,1623,1623,1528,359,14362,767,22,111,11326,16,15,27,0,0
Clear,Gwen,TOP,15,0,3,1,0.3,205,16,,7.3,8436,301,18.7%,21,6,5,3,3,0.75,0.21,0.11,0.18,8.4%,10215,589,6579,3047,365,22%,0.04,20%,,0,0,0,0,-1078,-47,-991,0,0,0,0,4177,0,17223,0,2,34,21066,85,5,22,0,0
Willer,Sejuani,JUNGLE,13,2,2,3,2.5,171,155,,6.1,8753,313,19.4%,41,15,7,13,13,1.46,0.54,0.46,0.25,16.5%,6712,3412,2697,603,240,14.5%,0.18,100%,1,0,0,0,0,123,11,62,0,0,0,0,14558,2176,38030,0,17,456,25839,84,14,26,100,0
Clozer,Tristana,MID,16,1,1,0,1,295,7,,10.5,11254,402,24.9%,29,10,10,2,1,1.04,0.36,0.07,0.36,11.6%,11301,9780,1521,0,404,24.4%,0.04,20%,,0,0,0,0,-471,2,111,0,0,5574,5574,6615,0,13964,0,3,36,15192,0,3,25,0,50
Teddy,Kai,ADC,14,1,2,3,2,274,0,,9.8,10681,381,23.6%,61,25,12,4,4,2.18,0.89,0.14,0.43,24.5%,15008,5664,9164,180,536,32.4%,0.14,80%,,0,0,0,0,157,-6,776,1,0,0,0,1066,0,6446,0,2,17,9937,39,7,22,0,0
Kael,Leona,SUPPORT,10,1,4,3,1,31,0,,1.1,6078,217,13.4%,97,52,13,19,17,3.46,1.86,0.68,0.46,39%,3092,759,1811,522,110,6.7%,0.14,80%,,0,0,0,0,245,-2,109,0,0,0,0,27,0,11925,662,29,109,10915,118,21,34,0,0
Clear,K,TOP,3,4,1,12,16,369,,,9.1,0,0,0%,,,,,0,,0,0,0,,0,0,0,0,0,0%,0.39,59.3%,,,,,,,,,,0,,0,,0,,0,,21,,0,1,3,0,0
Willer,Nocturne,JUNGLE,3,6,3,11,5.7,259,,,6.4,0,0,0%,,,,,0,,0,0,0,,0,0,0,0,0,0%,0.42,63%,,,,,,,,,,0,,0,,0,,0,,2,,0,1,2,0,0
Clozer,Ahri,MID,4,8,3,10,6,367,,,9,0,0,0%,,,,,0,,0,0,0,,0,0,0,0,0,0%,0.44,66.7%,,,,,,,,,,0,,0,,0,,0,,2,,0,2,4,0,0
Teddy,Kai,ADC,3,8,3,15,7.7,469,,,11.5,0,0,0%,,,,,0,,0,0,0,,0,0,0,0,0,0%,0.56,85.2%,,,,,,,,,,0,,0,,0,,0,,0,,0,1,3,0,0
Kael,Rell,SUPPORT,3,1,2,21,11,35,,,0.9,0,0,0%,,,,,0,,0,0,0,,0,0,0,0,0,0%,0.54,81.5%,,,,,,,,,,0,,0,,0,,0,,16,,0,2,4,0,0
Zeus,Gnar,TOP,3,3,2,8,5.5,436,,,10.7,0,0,0%,,,,,0,,0,0,0,,0,0,0,0,0,0%,0.27,91.7%,,,,,,,,,,0,,0,,0,,0,,24,,0,1,3,0,0
Oner,Sejuani,JUNGLE,4,1,6,6,1.2,186,,,4.6,0,0,0%,,,,,0,,0,0,0,,0,0,0,0,0,0%,0.17,58.3%,,,,,,,,,,0,,0,,0,,0,,100,,0,1,3,0,0
Faker,Tristana,MID,4,1,8,6,0.9,356,,,8.7,0,0,0%,,,,,0,,0,0,0,,0,0,0,0,0,0%,0.17,58.3%,,,,,,,,,,0,,0,,0,,0,,4,,0,1,2,0,0
Gumayusi,Zeri,ADC,2,7,5,4,2.2,463,,,11.4,0,0,0%,,,,,0,,0,0,0,,0,0,0,0,0,0%,0.27,91.7%,,,,,,,,,,0,,0,,0,,0,,0,,0,1,3,0,0
Keria,Xayah,SUPPORT,2,0,6,11,1.8,46,,,1.1,0,0,0%,,,,,0,,0,0,0,,0,0,0,0,0,0%,0.27,91.7%,,,,,,,,,,0,,0,,52,,53,,0,,0,2,6,0,0
Zeus,Maokai,TOP,18,0,1,13,13,247,0,,7.8,12489,393,18.7%,29,10,1,6,5,0.91,0.31,0.19,0.03,9.6%,13123,1158,11965,0,413,14.8%,0.41,61.9%,,0,0,0,0,400,2,477,0,0,6463,6463,13679,0,38396,0,49,417,29030,44,8,28,0,0
Oner,Lee Sin,JUNGLE,17,6,0,9,Perfect KDA,216,167,,6.8,14416,454,21.6%,63,23,15,12,12,1.98,0.72,0.38,0.47,20.8%,15076,12361,2269,446,475,17%,0.47,71.4%,,0,0,0,0,1346,-3,284,0,0,1907,1907,21199,0,41180,1378,17,504,28126,0,13,30,0,0
Faker,Xerath,MID,18,5,3,10,5,270,12,,8.5,13514,426,20.3%,54,17,3,6,6,1.7,0.54,0.19,0.09,17.8%,25422,193,25165,64,801,28.6%,0.47,71.4%,1,0,0,0,0,-617,-20,-1038,-1,0,477,477,1451,0,7059,0,15,216,11753,131,8,28,50,150
Gumayusi,Xayah,ADC,17,10,0,7,Perfect KDA,355,51,,11.2,17035,537,25.5%,33,12,9,5,5,1.04,0.38,0.16,0.28,10.9%,30212,29878,11,323,952,34%,0.54,81%,,1,2,0,0,164,7,-216,0,0,13279,13279,7524,0,7253,0,10,135,12736,0,6,24,0,0
Keria,Rakan,SUPPORT,14,0,0,19,Perfect KDA,55,0,,1.7,9236,291,13.8%,124,51,26,17,15,3.91,1.61,0.54,0.82,40.9%,5106,757,3474,875,161,5.7%,0.6,90.5%,,0,0,0,0,409,10,241,0,0,1314,1314,11501,4243,18026,3109,22,50,11974,0,19,34,0,0
Clear,Jax,TOP,16,2,5,1,0.6,279,16,,8.8,11735,370,23%,27,11,3,3,3,0.85,0.35,0.09,0.09,9.7%,16539,7972,8567,0,521,25%,0.09,75%,,0,0,0,0,-400,-2,-477,0,0,5556,5556,4016,0,24529,0,12,145,28012,161,5,29,150,50
Willer,Sejuani,JUNGLE,14,0,4,2,0.5,177,153,,5.6,9031,284,17.7%,55,21,14,21,19,1.73,0.66,0.66,0.44,19.7%,5023,2497,2330,196,158,7.6%,0.06,50%,,0,0,0,0,-1346,3,-284,0,0,0,0,11407,2430,41822,0,13,375,32329,140,23,38,0,0
Clozer,Azir,MID,16,2,5,0,0.4,301,1,,9.5,12013,378,23.6%,46,15,13,7,6,1.45,0.47,0.22,0.41,16.5%,22455,137,22318,0,707,34%,0.06,50%,,0,0,0,0,617,20,1038,1,0,2920,2920,534,0,12970,0,10,218,18697,179,9,24,0,0
Teddy,Ezreal,ADC,16,0,3,2,0.7,324,17,,10.2,11804,372,23.2%,34,15,5,6,5,1.07,0.47,0.19,0.16,12.2%,19619,12549,6757,313,618,29.7%,0.06,50%,,0,0,0,0,-164,-7,216,0,0,0,0,4339,0,10392,0,5,142,16191,85,8,25,0,0
Kael,Leona,SUPPORT,11,0,4,2,0.5,40,0,,1.3,6397,201,12.5%,117,61,14,19,17,3.69,1.92,0.6,0.44,41.9%,2446,602,1239,605,77,3.7%,0.06,50%,,0,0,0,0,-409,-10,-241,0,0,0,0,904,0,18552,953,25,130,15156,107,21,35,0,0
kingen,K,TOP,14,2,5,7,1.8,172,0,,5.7,8849,291,17.2%,27,13,3,5,3,0.89,0.43,0.16,0.1,12.7%,9079,8091,311,677,298,13.4%,0.3,75%,,0,0,0,0,-743,-40,-1456,-1,0,0,0,1960,0,35237,98,34,1602,26877,154,6,22,0,0
Grizzly,Wukong,JUNGLE,14,1,6,7,1.3,152,124,,5,9533,313,18.5%,39,10,10,7,6,1.28,0.33,0.23,0.33,18.4%,7153,6048,836,269,235,10.5%,0.26,66.7%,,0,0,0,0,-36,-20,-285,0,0,3168,3168,11956,0,24393,0,13,197,32419,189,8,25,150,0
Zeka,Azir,MID,16,4,5,4,1.6,270,8,,8.9,13090,430,25.5%,20,14,2,4,4,0.66,0.46,0.13,0.07,9.4%,22568,242,22326,0,742,33.3%,0.26,66.7%,,0,0,0,0,-1518,-21,-1381,-1,0,1515,1515,762,0,17126,0,13,214,23636,210,6,28,1350,0
Viper,Kai,ADC,16,4,5,6,2,318,22,,10.4,13344,438,26%,28,11,8,2,1,0.92,0.36,0.07,0.26,13.2%,24744,10139,14560,45,813,36.5%,0.33,83.3%,,1,0,0,0,1071,15,-53,0,0,0,0,4022,0,15284,0,1,56,20054,168,3,24,50,200
Life,Rell,SUPPORT,12,1,4,8,2.3,31,0,,1,6577,216,12.8%,98,56,8,14,12,3.22,1.84,0.46,0.26,46.2%,4327,399,3190,738,142,6.4%,0.3,75%,,0,0,0,0,5,-2,74,0,0,180,180,696,0,18465,0,37,157,13524,87,16,27,0,0
Doran,Rumble,TOP,18,6,4,11,4.3,271,20,,8.9,14337,471,21.9%,35,13,2,4,2,1.15,0.43,0.13,0.07,12.7%,28522,941,27529,52,937,32.1%,0.56,70.8%,,1,0,0,0,743,40,1456,1,0,2097,2097,3863,0,25558,0,18,276,22095,112,6,23,0,450
Peanut,Maokai,JUNGLE,15,2,2,9,5.5,164,141,,5.4,10369,341,15.8%,47,8,11,7,6,1.54,0.26,0.23,0.36,17.1%,9434,326,8553,555,310,10.6%,0.36,45.8%,,1,0,0,0,36,20,285,0,0,373,373,20286,3077,34038,0,41,496,28388,71,8,20,50,150
Chovy,Tristana,MID,18,10,2,8,9,314,40,,10.3,17157,564,26.2%,48,13,16,5,5,1.58,0.43,0.16,0.53,17.5%,28523,22791,5322,410,937,32.1%,0.59,75%,1,1,1,0,0,1518,21,1381,1,0,10415,10415,7561,0,19743,0,8,95,19608,89,7,26,150,900
Peyz,Xayah,ADC,17,4,2,12,8,304,31,,10,14822,487,22.6%,43,14,8,4,4,1.41,0.46,0.13,0.26,15.6%,18140,17694,446,0,596,20.4%,0.53,66.7%,,1,0,0,0,-1071,-15,53,0,0,7360,7360,3528,0,12232,0,12,79,13147,60,6,21,0,50
Delight,Leona,SUPPORT,13,2,2,15,8.5,32,0,,1.1,8804,289,13.4%,102,50,8,12,12,3.35,1.64,0.39,0.26,37.1%,4112,1478,1802,832,135,4.6%,0.56,70.8%,,0,0,0,0,-5,2,-74,0,0,723,723,2819,0,19143,0,28,112,14530,32,14,30,0,0
kingen,Aatrox,TOP,13,2,6,4,1,178,0,,6.8,8323,319,19.6%,22,12,2,4,4,0.84,0.46,0.15,0.08,11.8%,12348,12348,0,0,473,27.7%,0.23,66.7%,,0,0,0,0,-1259,-29,-1888,-2,0,1801,1801,3619,0,13668,0,14,192,18342,157,5,24,0,0
Grizzly,Viego,JUNGLE,12,1,5,4,1,128,120,,4.9,7695,295,18.1%,34,8,8,9,7,1.3,0.31,0.34,0.31,18.3%,5119,4444,466,209,196,11.5%,0.19,55.6%,,0,0,0,0,272,2,220,0,0,0,0,9682,0,11975,0,6,99,22235,127,9,26,150,0
Zeka,Annie,MID,14,3,1,4,7,216,1,,8.3,10120,388,23.8%,26,12,4,9,7,1,0.46,0.34,0.15,14%,11813,1069,10744,0,453,26.5%,0.27,77.8%,,0,0,0,0,-636,-15,-513,0,0,144,144,1702,0,7585,823,25,221,11363,0,11,26,700,50
Viper,Xayah,ADC,14,2,4,2,1,267,13,,10.2,10541,404,24.8%,25,10,6,2,2,0.96,0.38,0.08,0.23,13.4%,12842,12823,19,0,492,28.8%,0.15,44.4%,,0,0,0,0,-1750,2,-372,0,0,711,711,1827,0,6641,0,11,25,9558,55,3,20,0,0
Life,Rakan,SUPPORT,10,1,4,7,2,35,0,,1.3,5780,221,13.6%,79,41,12,15,13,3.03,1.57,0.57,0.46,42.5%,2509,381,1600,528,96,5.6%,0.31,88.9%,1,0,0,0,0,-343,4,92,0,0,0,0,1505,505,11234,1589,16,33,9800,60,17,28,0,0
Doran,Jax,TOP,16,4,3,5,3,217,8,,8.3,11476,440,20.5%,25,13,5,7,5,0.96,0.5,0.27,0.19,12%,13757,7396,6361,0,527,26.9%,0.34,45%,2,0,0,0,0,1259,29,1888,2,0,4858,4858,4767,0,23282,0,10,110,22952,121,8,23,0,150
Peanut,Maokai,JUNGLE,14,1,1,10,11,141,127,,5.4,9147,350,16.3%,22,6,3,4,4,0.84,0.23,0.15,0.11,10.6%,5822,442,4876,504,223,11.4%,0.42,55%,,0,0,0,0,-272,-2,-220,0,0,0,0,14909,1281,23856,0,31,480,22632,30,5,16,50,0
Chovy,Jayce,MID,16,2,1,10,12,275,40,,10.5,13178,505,23.5%,48,13,13,4,3,1.84,0.5,0.15,0.5,23.1%,10879,8788,1636,455,417,21.3%,0.46,60%,,0,0,0,0,636,15,513,0,0,8629,8629,2751,0,8045,0,3,112,10902,27,5,24,0,0
Peyz,Kai,ADC,15,12,1,4,16,262,28,,10,14809,567,26.5%,36,15,5,2,2,1.38,0.57,0.08,0.19,17.3%,16797,6737,10060,0,644,32.9%,0.61,80%,,2,0,1,0,1750,-2,372,0,0,6614,6614,1967,0,8593,0,0,66,9879,42,4,22,0,700
Delight,Rell,SUPPORT,11,1,3,14,5,32,0,,1.2,7360,282,13.1%,77,32,12,9,9,2.95,1.23,0.34,0.46,37%,3834,926,2205,703,147,7.5%,0.57,75%,,0,0,0,0,343,-4,-92,0,0,568,568,227,0,16474,0,27,101,11976,63,12,26,0,0
Rascal,Jax,TOP,18,2,2,10,6,304,36,,9.2,13638,411,20.4%,22,14,3,4,3,0.66,0.42,0.12,0.09,6.4%,18140,9644,8496,0,547,19.2%,0.36,60%,,0,0,0,0,66,-16,-25,0,0,6199,6199,7254,0,27461,0,11,156,27889,94,5,24,0,50
Croco,Nocturne,JUNGLE,16,1,1,17,18,227,191,,6.8,13053,394,19.5%,63,15,15,13,13,1.9,0.45,0.39,0.45,18.3%,12746,11354,857,535,384,13.5%,0.54,90%,,0,0,0,0,795,5,661,1,0,1946,1946,23457,0,30403,0,117,592,35369,32,15,35,0,0
FATE,Ahri,MID,18,6,0,11,Perfect KDA,307,4,,9.3,15607,471,23.4%,58,20,10,6,6,1.75,0.6,0.18,0.3,16.8%,32395,1951,22189,8255,977,34.2%,0.51,85%,,0,1,0,0,419,8,757,1,0,6627,6627,6659,0,10812,0,13,82,14740,0,7,24,50,0
Paduck,Kai,ADC,17,8,2,9,8.5,354,13,,10.7,16011,483,24%,46,15,11,5,5,1.39,0.45,0.15,0.33,13.3%,25541,8523,16345,673,770,27%,0.51,85%,,1,0,0,0,-322,-25,-998,-1,0,2492,2492,3738,0,8517,0,6,161,14748,48,7,22,50,0
BeryL,Rakan,SUPPORT,13,3,2,11,7,44,0,,1.3,8479,256,12.7%,156,96,23,16,16,4.7,2.89,0.48,0.69,45.2%,5779,1080,4007,692,174,6.1%,0.42,70%,,1,0,0,0,99,-1,520,1,0,153,153,7615,3635,24579,1973,21,55,15044,63,18,36,0,0
Morgan,Renekton,TOP,17,3,4,2,1.3,302,16,,9.1,13110,395,23.7%,45,10,20,7,6,1.36,0.3,0.21,0.6,16.2%,17056,13707,3349,0,514,23.7%,0.15,71.4%,,0,0,0,0,-66,16,25,0,0,2378,2378,12523,0,34672,0,12,41,36973,129,8,25,0,50
UmTi,Sejuani,JUNGLE,15,0,4,6,1.5,193,146,,5.8,9755,294,17.6%,57,14,24,14,12,1.72,0.42,0.42,0.72,20.5%,7557,4181,3253,123,228,10.5%,0.18,85.7%,,0,0,0,0,-795,-5,-661,-1,0,0,0,17313,4109,48202,0,16,342,32918,111,15,31,0,0
Karis,Annie,MID,17,2,4,2,1,270,2,,8.1,11572,349,20.9%,32,10,5,8,7,0.96,0.3,0.24,0.15,11.5%,20281,505,19776,0,611,28.2%,0.12,57.1%,,0,0,0,0,-419,-8,-757,-1,0,0,0,475,0,16435,1486,22,459,16031,117,10,28,50,0
Hena,Xayah,ADC,16,1,5,4,1,368,21,,11.1,13437,405,24.3%,43,14,23,7,6,1.3,0.42,0.21,0.69,15.5%,18598,18360,0,238,561,25.9%,0.15,71.4%,,0,0,0,0,322,25,998,1,0,0,0,2515,0,12106,0,11,72,15838,170,9,29,0,50
Effort,Maokai,SUPPORT,12,1,3,5,2,42,0,,1.3,7460,225,13.5%,101,59,17,23,21,3.05,1.78,0.69,0.51,36.3%,8399,454,7274,671,253,11.7%,0.18,85.7%,,0,0,0,0,-99,1,-520,-1,0,0,0,6595,2723,18745,0,39,161,19044,80,25,40,0,0
Morgan,K,TOP,15,0,2,0,0,233,5,,9.1,8571,334,20%,26,8,5,4,3,1.01,0.31,0.16,0.19,13.2%,6311,5179,1132,0,246,15.6%,0,0%,,0,0,0,0,-1250,-17,-872,0,0,1023,1023,692,0,19043,152,11,1141,14356,32,5,22,0,0
UmTi,Vi,JUNGLE,13,2,4,3,1.3,162,148,,6.3,8557,333,20%,38,8,9,8,6,1.48,0.31,0.31,0.35,19.3%,9522,8747,0,775,371,23.6%,0.19,83.3%,,0,0,0,0,172,5,-393,0,0,0,0,8963,0,26196,0,22,353,22101,109,9,22,0,100
Karis,Tristana,MID,14,2,4,3,1.3,234,3,,9.1,9880,385,23%,19,9,3,6,6,0.74,0.35,0.23,0.12,9.6%,13250,11133,2012,105,516,32.8%,0.19,83.3%,,1,0,0,0,-725,4,501,0,0,441,441,4060,0,11814,0,5,67,14868,90,7,20,300,50
Hena,Aphelios,ADC,13,1,2,1,1,247,7,,9.6,10121,394,23.6%,34,13,11,5,5,1.32,0.51,0.19,0.43,17.3%,8393,8052,341,0,327,20.8%,0.08,33.3%,,0,0,0,0,-46,-12,-428,-1,0,400,400,4131,0,7097,0,5,75,9185,39,6,18,0,0
Effort,Rell,SUPPORT,10,1,1,3,4,29,0,,1.1,5755,224,13.4%,80,48,6,14,13,3.11,1.87,0.55,0.23,40.6%,2923,376,1953,594,114,7.2%,0.16,66.7%,,0,0,0,0,93,-2,232,0,0,0,0,2964,740,13014,0,27,127,10260,0,16,28,0,0
Rascal,Renekton,TOP,16,2,1,4,6,258,4,,10,11602,452,22.1%,33,9,7,3,3,1.28,0.35,0.12,0.27,15.2%,7804,6781,821,202,304,13.8%,0.23,46.2%,,0,0,0,0,1250,17,872,0,0,6235,6235,8213,0,22044,0,16,34,20697,47,4,20,0,300
