Player,Champion,Role,Level,Kills,Deaths,Assists,KDA,CS,CS in Team's Jungle,CS in Enemy Jungle,CSM,Golds,GPM,GOLD%,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,WPM,VWPM,WCPM,VS%,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total damage taken,Total Time Spent Dead,Consumables purchased,Items Purchased,Shutdown bounty collected,Shutdown bounty lost
Deft,Varus,ADC,15,4,0,7,Perfect KDA,245,8,,9,11792,435,22%,35,13,8,4,4,1.29,0.48,0.15,0.3,16.8%,20297,17137,3160,0,749,29.1%,0.41,78.6%,,1,0,0,0,701,20,465,1,0,3362,3362,1870,692,4098,0,26,381,8032,0,7,23,0,0
Kellin,Heimerdinger,SUPPORT,11,2,1,8,10,15,0,,0.6,7568,279,14.1%,72,38,6,15,13,2.66,1.4,0.55,0.22,34.6%,10096,593,8633,870,372,14.5%,0.37,71.4%,,0,0,0,0,507,-9,-569,-1,0,606,606,785,0,3282,0,24,129,8487,38,17,32,0,150
Canna,Jayce,TOP,15,4,3,8,4,240,20,,9.4,11814,463,21.9%,24,10,3,2,2,0.94,0.39,0.08,0.12,11.5%,25602,23492,2110,0,1004,31.1%,0.47,60%,,1,0,0,0,460,32,-45,0,0,11097,11097,1571,0,8227,0,5,154,10786,89,4,19,0,100
Canyon,Viego,JUNGLE,14,5,1,4,9,177,158,,6.9,10279,403,19.1%,47,9,10,10,8,1.84,0.35,0.39,0.39,22.5%,8784,5831,1931,1022,344,10.7%,0.35,45%,,2,0,0,0,749,27,714,1,0,1451,1451,15356,0,13965,0,14,254,21777,21,9,21,0,150
ShowMaker,Annie,MID,15,4,0,10,Perfect KDA,206,8,,8.1,11327,444,21%,23,8,5,7,7,0.9,0.31,0.27,0.2,11%,15105,890,13620,595,592,18.3%,0.55,70%,1,1,0,0,0,376,14,861,1,0,2059,2059,5654,0,10628,2720,38,419,13426,0,9,19,0,0
Deft,Lucian,ADC,14,6,1,7,13,235,8,,9.2,13238,519,24.6%,40,13,9,4,4,1.57,0.51,0.16,0.35,19.1%,26265,16023,9074,1168,1030,31.9%,0.51,65%,,1,0,0,0,2841,32,1647,1,0,4888,4888,1195,0,7411,0,1,18,13603,43,7,29,0,700
Kellin,Nami,SUPPORT,12,1,0,14,Perfect KDA,13,0,,0.5,7264,285,13.5%,75,39,11,14,13,2.94,1.53,0.55,0.43,35.9%,6625,1086,5539,0,260,8%,0.59,75%,,0,0,0,0,892,-1,546,1,0,1556,1556,9581,6174,4242,1171,22,132,9621,0,16,31,0,0
Rascal,Sion,TOP,13,2,4,2,1,167,0,,6.5,7879,309,21.1%,16,9,1,7,5,0.63,0.35,0.27,0.04,9.9%,7137,5024,2109,4,280,18.3%,0.16,80%,1,0,0,0,0,-460,-32,45,0,0,512,512,6433,2443,49684,0,21,471,28251,154,9,19,50,0
Juhan,Lee Sin,JUNGLE,11,2,4,2,1,116,96,,4.5,8149,320,21.8%,40,21,5,13,11,1.57,0.82,0.51,0.2,24.8%,5643,3768,1289,586,221,14.5%,0.16,80%,,0,0,0,0,-749,-27,-714,-1,0,0,0,10016,0,19506,495,10,453,23319,125,14,27,750,0
FATE,Syndra,MID,13,1,2,1,1,204,5,,8,8136,319,21.8%,20,7,2,4,4,0.78,0.27,0.16,0.08,12.4%,11723,452,11131,140,460,30.1%,0.08,40%,,0,0,0,0,-376,-14,-861,-1,0,0,0,1798,0,7037,0,30,297,11504,59,6,22,150,0
deokdam,Zeri,ADC,11,0,5,2,0.4,188,8,,7.4,8084,317,21.7%,36,9,11,2,2,1.41,0.35,0.08,0.43,22.4%,9202,5458,3744,0,361,23.6%,0.08,40%,,0,0,0,0,-2841,-32,-1647,-1,0,317,317,2622,0,14739,0,3,63,20022,98,3,18,0,0
BeryL,Lulu,SUPPORT,10,0,5,3,0.6,12,0,,0.5,5084,199,13.6%,49,26,7,10,8,1.92,1.02,0.39,0.27,30.4%,5233,1256,3977,0,205,13.4%,0.12,60%,,0,0,0,0,-892,1,-546,-1,0,0,0,1350,778,7882,5527,26,219,15026,138,14,25,0,0
DuDu,Renekton,TOP,13,0,1,2,2,203,4,,9.4,7863,363,22.9%,11,5,1,1,1,0.51,0.23,0.05,0.05,7.6%,4179,3408,771,0,193,16.3%,0.09,100%,,0,0,0,0,45,15,856,1,0,2343,2343,3772,0,10807,0,5,16,14943,0,2,15,0,0
YoungJae,Sejuani,JUNGLE,11,1,2,1,1,120,105,,5.5,6872,317,20%,38,9,9,9,7,1.75,0.42,0.42,0.42,26.4%,4531,2446,1667,418,209,17.7%,0.09,100%,,0,0,0,0,160,8,23,0,0,255,255,7025,98,15115,0,12,278,15758,21,10,20,0,0
Bulldog,Viktor,MID,12,0,3,0,0,185,0,,8.5,7116,328,20.7%,18,9,0,3,3,0.83,0.42,0.14,0,12.5%,10495,1334,9161,0,484,40.9%,0,0%,,0,0,0,0,-998,-22,-1943,-2,0,911,911,1039,0,5455,0,2,31,8310,104,5,17,0,0
Taeyoon,Zeri,ADC,11,1,3,0,0.3,206,0,,9.5,8174,377,23.8%,30,10,12,5,4,1.38,0.46,0.23,0.55,20.8%,4624,3527,1049,48,213,18%,0.05,50%,,0,0,0,0,-2311,-36,-855,-1,0,1101,1101,701,0,5932,0,3,111,7005,62,10,26,0,0
Jun,Lulu,SUPPORT,9,0,3,0,0,12,0,,0.6,4357,201,12.7%,47,25,3,8,7,2.17,1.15,0.37,0.14,32.6%,1817,230,1587,0,84,7.1%,0,0%,,0,0,0,0,-1487,-20,-333,0,0,51,51,383,223,3682,716,13,141,6360,55,10,20,0,0
Zeus,Jayce,TOP,13,2,2,2,2,204,37,,9.4,9356,432,20.3%,18,10,2,1,1,0.83,0.46,0.05,0.09,11.4%,10462,8807,1261,394,483,28.6%,0.18,33.3%,,0,0,0,0,-45,-15,-856,-1,0,1957,1957,3829,0,7149,0,6,156,10554,40,2,18,0,0
Oner,Lee Sin,JUNGLE,13,3,0,3,Perfect KDA,140,121,,6.5,8468,391,18.4%,31,11,6,4,4,1.43,0.51,0.18,0.28,19.6%,5148,3610,1136,402,238,14.1%,0.28,50%,1,0,0,0,0,-160,-8,-23,0,0,1494,1494,12942,0,17532,233,5,367,19039,0,5,17,0,0
Faker,Gragas,MID,15,1,0,3,Perfect KDA,237,0,,10.9,9524,440,20.6%,27,5,6,3,3,1.25,0.23,0.14,0.28,17.1%,6716,346,6370,0,310,18.3%,0.18,33.3%,1,0,0,0,0,998,22,1943,2,0,2047,2047,9834,0,11785,0,14,348,15436,0,5,17,0,0
Gumayusi,Aphelios,ADC,13,6,0,2,Perfect KDA,239,15,,11,12028,555,26.1%,23,9,7,3,3,1.06,0.42,0.14,0.32,14.6%,12330,11743,223,364,569,33.7%,0.37,66.7%,,1,1,0,0,2311,36,855,1,0,15644,15644,1365,0,10523,0,7,87,3325,0,5,19,0,0
Keria,Thresh,SUPPORT,10,0,0,8,Perfect KDA,27,0,,1.2,6750,312,14.6%,59,35,3,8,8,2.72,1.62,0.37,0.14,37.3%,1947,535,998,414,90,5.3%,0.37,66.7%,,0,0,0,0,1487,20,333,0,0,1667,1667,0,0,2369,548,10,77,4247,0,11,24,0,0
DuDu,K,TOP,15,4,4,0,1,231,0,,7.9,10535,362,21%,14,7,0,2,1,0.48,0.24,0.07,0,5.9%,11742,9418,1812,512,404,19.6%,0.14,40%,,0,0,0,0,240,5,433,0,0,2503,2503,2719,0,36587,316,30,3100,27644,126,6,22,150,0
YoungJae,Maokai,JUNGLE,14,1,5,7,1.6,154,127,,5.3,9673,333,19.2%,36,12,8,10,7,1.24,0.41,0.34,0.28,15.1%,15360,549,11915,2896,528,25.6%,0.28,80%,,0,0,0,0,-414,-6,70,0,0,0,0,15070,0,27535,0,53,579,36506,106,10,26,0,0
Bulldog,Tristana,MID,15,2,4,2,1,246,12,,8.5,11367,391,22.6%,45,24,12,8,7,1.55,0.83,0.28,0.41,18.9%,14534,10833,2508,1193,500,24.2%,0.14,40%,,0,0,0,0,90,-1,-713,-1,0,3450,3450,2804,0,10579,0,2,88,14958,165,9,31,500,0
Taeyoon,Jhin,ADC,15,3,4,4,1.8,275,0,,9.5,12516,431,24.9%,30,21,6,9,8,1.03,0.72,0.31,0.21,12.6%,10906,10571,335,0,375,18.2%,0.24,70%,,0,0,0,0,-2552,-25,-1241,-2,0,277,277,3496,617,7428,0,12,156,15220,84,14,37,200,200
Jun,Ashe,SUPPORT,11,0,6,4,0.7,13,0,,0.4,6167,212,12.3%,113,52,10,11,9,3.89,1.79,0.38,0.34,47.5%,7460,6176,1284,0,257,12.4%,0.14,40%,,0,0,0,0,-1659,-11,72,0,0,126,126,732,0,4777,0,33,371,16110,164,14,33,0,0
Zeus,Fiora,TOP,18,3,2,4,3.5,297,24,,10.2,14345,494,22.6%,33,10,3,5,5,1.14,0.34,0.17,0.1,10.7%,19141,10874,2237,6030,659,22.1%,0.24,30.4%,1,1,0,0,0,-240,-5,-433,0,0,12364,12364,13227,1779,28595,0,9,176,26981,86,6,23,200,300
Oner,Elise,JUNGLE,15,3,1,11,14,159,127,,5.5,11252,387,17.7%,89,28,18,6,6,3.06,0.96,0.21,0.62,29%,10495,599,9434,462,361,12.1%,0.48,60.9%,,0,0,0,0,414,6,-70,0,0,3411,3411,11565,0,15062,0,11,206,19538,39,7,23,0,0
Faker,Gragas,MID,17,3,2,9,6,202,9,,6.9,11484,395,18.1%,27,6,8,3,3,0.93,0.21,0.1,0.28,8.8%,19256,1042,17926,288,662,22.3%,0.41,52.2%,1,0,0,0,0,-90,1,713,1,0,1341,1341,13763,0,28684,0,35,465,26735,96,5,23,0,50
Gumayusi,Varus,ADC,16,11,2,8,9.5,278,19,,9.6,16556,570,26%,45,15,8,5,5,1.55,0.52,0.17,0.28,14.7%,27863,23840,4023,0,959,32.2%,0.65,82.6%,,3,0,0,0,2552,25,1241,2,0,7359,7359,4013,781,6799,0,28,347,9724,35,8,28,0,500
Keria,Kalista,SUPPORT,12,3,3,10,4.3,27,0,,0.9,9946,342,15.6%,113,57,13,12,12,3.89,1.96,0.41,0.45,36.8%,9744,7671,1395,678,335,11.3%,0.45,56.5%,,0,0,0,0,1659,11,-72,0,0,1960,1960,1923,0,7351,0,2,34,12197,56,18,39,0,0
kingen,Gnar,TOP,16,0,0,3,Perfect KDA,259,8,,8.9,11033,378,20.9%,35,0,6,9,0,1.2,0,0.31,0.21,11.1%,21176,16451,3901,824,726,28.7%,0.1,60%,,0,0,0,0,108,5,251,0,0,3917,3917,6911,0,18330,0,38,501,19156,0,10,27,0,0
Clid,Nidalee,JUNGLE,14,3,1,2,5,176,141,,6,10444,358,19.8%,116,0,22,11,0,3.97,0,0.38,0.75,36.7%,14212,508,12559,1145,487,19.2%,0.17,100%,,0,0,0,0,646,1,-306,0,0,1492,1492,15269,2816,15287,0,6,102,18704,21,12,24,0,0
Zeka,Azir,MID,16,1,0,3,Perfect KDA,275,7,,9.4,11927,409,22.6%,30,0,8,7,0,1.03,0,0.24,0.27,9.5%,17309,157,16548,604,593,23.4%,0.14,80%,,0,0,0,0,154,16,310,0,0,3610,3610,2094,0,7979,0,13,297,14501,0,9,25,200,0
Viper,Caitlyn,ADC,15,1,0,3,Perfect KDA,295,8,,10.1,12285,421,23.2%,53,0,16,3,0,1.82,0,0.1,0.55,16.8%,14543,12055,1644,844,498,19.7%,0.14,80%,,0,0,0,0,970,34,1032,1,0,7023,7023,2256,298,6109,0,8,108,6463,0,6,24,0,0
Life,Lux,SUPPORT,12,0,1,5,5,15,0,,0.5,7180,246,13.6%,82,0,8,13,0,2.81,0,0.45,0.27,25.9%,6647,414,5648,585,228,9%,0.17,100%,,0,0,0,0,-345,-10,-923,-1,0,297,297,450,0,3709,2052,25,197,6737,14,15,27,0,0
DuDu,Renekton,TOP,15,0,1,1,1,257,4,,8.8,9511,326,21.7%,27,0,6,7,0,0.93,0,0.24,0.21,13.6%,3853,3853,0,0,132,12%,0.03,50%,,0,0,0,0,-108,-5,-251,0,0,0,0,8476,0,19055,0,4,28,26074,0,10,23,0,0
YoungJae,Wukong,JUNGLE,13,0,1,1,1,155,132,,5.3,7725,265,17.6%,41,0,12,12,0,1.4,0,0.41,0.41,20.6%,4527,3384,604,539,155,14.1%,0.03,50%,,0,0,0,0,-646,-1,306,0,0,285,285,10624,0,20579,0,6,179,25141,33,13,27,0,0
Bulldog,Taliyah,MID,15,2,3,0,0.7,269,0,,9.2,10563,362,24.1%,24,0,8,6,0,0.82,0,0.21,0.27,12.1%,8572,421,7804,347,294,26.7%,0.07,100%,,0,0,0,0,-154,-16,-310,0,0,2284,2284,1054,0,9865,0,17,492,16950,70,8,37,0,200
Taeyoon,Jhin,ADC,13,0,0,0,Perfect KDA,262,4,,9,10040,344,22.9%,22,0,6,8,0,0.75,0,0.27,0.21,11.1%,5878,5794,0,84,201,18.3%,0,0%,,0,0,0,0,-970,-34,-1032,-1,0,1748,1748,3938,0,7069,0,15,80,14484,0,13,30,0,0
Jun,Karma,SUPPORT,11,0,0,2,Perfect KDA,25,0,,0.9,6079,208,13.8%,85,0,13,13,0,2.91,0,0.45,0.45,42.7%,9272,714,7716,842,318,28.9%,0.07,100%,,0,0,0,0,345,10,923,1,0,407,407,1581,0,7490,3109,16,207,11891,0,15,29,0,0
DuDu,Jayce,TOP,15,0,5,0,0,265,27,,9,10342,352,21.6%,24,0,3,1,0,0.82,0,0.03,0.1,9.7%,15051,13142,1909,0,513,23.9%,0,0%,,0,0,0,0,341,20,-29,0,0,480,480,3929,0,11707,0,7,96,15764,110,2,21,0,200
YoungJae,Sejuani,JUNGLE,13,2,3,1,1,175,145,,6,8836,301,18.5%,50,0,16,11,0,1.7,0,0.37,0.54,20.2%,7829,3244,3977,608,267,12.5%,0.1,100%,1,0,0,0,0,-801,22,674,1,0,0,0,11335,212,30071,0,23,395,34463,50,12,32,0,150
Bulldog,Yone,MID,16,0,4,0,0,263,10,,9,9768,333,20.4%,23,0,3,2,0,0.78,0,0.07,0.1,9.3%,14778,9532,3028,2218,503,23.5%,0,0%,,0,0,0,0,-489,1,71,0,0,1393,1393,1800,0,19474,0,12,130,14713,122,5,33,0,50
Taeyoon,Ezreal,ADC,14,1,3,1,0.7,285,0,,9.7,11980,408,25.1%,33,0,9,6,0,1.12,0,0.2,0.31,13.4%,14562,9240,5322,0,496,23.2%,0.07,66.7%,,0,0,0,0,1715,15,1256,1,0,5774,5774,3979,1100,7351,0,0,0,13396,69,12,29,400,150
Jun,Karma,SUPPORT,12,0,3,2,0.7,23,0,,0.8,6857,233,14.4%,117,0,14,13,0,3.98,0,0.44,0.48,47.4%,10663,666,8902,1095,363,17%,0.07,66.7%,,0,0,0,0,1018,-10,35,0,0,973,973,382,0,8678,4770,29,226,12853,98,15,30,0,0
kingen,Camille,TOP,16,2,1,5,7,223,8,,7.6,11836,403,21%,35,0,8,9,0,1.19,0,0.31,0.27,15.6%,8789,5165,621,3003,299,13.7%,0.24,38.9%,,0,0,0,0,-341,-20,29,0,0,9251,9251,7764,0,18588,0,12,164,23971,0,10,32,250,150
Clid,Vi,JUNGLE,15,7,2,8,7.5,141,123,,4.8,11208,382,19.9%,54,0,12,8,0,1.84,0,0.27,0.41,24%,14165,12972,608,585,482,22%,0.51,83.3%,,0,0,0,0,801,-22,-674,-1,0,1565,1565,7897,0,46217,0,34,788,21021,37,9,26,0,400
Zeka,Sylas,MID,17,5,0,7,Perfect KDA,265,6,,9,13102,446,23.2%,28,0,8,5,0,0.95,0,0.17,0.27,12.4%,19560,606,18954,0,666,30.4%,0.41,66.7%,,1,0,0,0,489,-1,-71,0,0,4513,4513,12495,0,23493,400,17,421,26382,0,7,23,150,0
Viper,Zeri,ADC,15,4,0,7,Perfect KDA,277,12,,9.4,12917,440,22.9%,38,0,10,6,0,1.29,0,0.2,0.34,16.9%,19158,11749,7070,339,652,29.8%,0.37,61.1%,,2,0,0,0,-1715,-15,-1256,-1,0,4813,4813,3640,0,15955,0,5,113,11334,0,11,30,150,0
Life,Lulu,SUPPORT,13,0,1,13,13,30,0,,1,7312,249,13%,70,0,7,11,0,2.38,0,0.37,0.24,31.1%,2573,547,2026,0,88,4%,0.44,72.2%,,0,0,0,0,-1018,10,-35,0,0,916,916,2033,674,7263,4605,13,175,10760,21,13,28,0,0
Morgan,Fiora,TOP,18,1,2,5,3,389,32,,9.1,18072,423,23.4%,60,0,12,8,0,1.4,0,0.19,0.28,15.3%,24987,15280,2638,7069,585,21.5%,0.14,46.2%,,0,0,0,0,119,-5,12,0,0,12962,12962,17295,398,40743,0,9,139,35277,112,10,31,0,400
UmTi,Sejuani,JUNGLE,17,1,2,10,5.5,220,179,,5.2,13449,315,17.4%,80,0,17,21,0,1.87,0,0.49,0.4,20.4%,20198,8441,10680,1077,473,17.4%,0.26,84.6%,,0,0,0,0,42,1,260,0,0,268,268,20442,2283,77966,0,34,352,45615,85,23,43,50,0
Karis,Akali,MID,18,7,1,2,9,321,20,,7.5,16398,384,21.2%,37,0,6,10,0,0.87,0,0.23,0.14,9.4%,30165,1672,28393,100,706,26%,0.21,69.2%,1,1,0,0,0,231,-1,-138,0,0,5868,5868,5648,0,21534,0,2,114,29926,58,12,32,50,600
Hena,Zeri,ADC,18,4,0,4,Perfect KDA,438,39,,10.3,19608,459,25.4%,59,0,25,4,0,1.38,0,0.09,0.59,15.1%,33216,21189,11631,396,778,28.6%,0.19,61.5%,,1,0,0,0,205,6,-402,0,0,6713,6713,6638,0,39763,0,6,232,13755,0,8,27,100,0
Effort,Lulu,SUPPORT,16,0,2,10,5,18,0,,0.4,9680,227,12.5%,156,0,16,24,0,3.65,0,0.56,0.37,39.8%,7625,933,6692,0,179,6.6%,0.23,76.9%,,0,0,0,0,-109,-5,109,0,0,223,223,4130,860,9468,10154,34,271,12940,55,26,45,0,0
Rascal,Gragas,TOP,18,1,3,3,1.3,371,28,,8.7,14738,345,21.5%,36,0,9,8,0,0.84,0,0.19,0.21,9.7%,20653,1132,19521,0,483,21.3%,0.09,57.1%,,0,0,0,0,-119,5,-12,0,0,0,0,26223,0,40963,0,46,681,41961,123,11,31,0,50
Croco,Vi,JUNGLE,16,2,2,3,2.5,217,183,,5.1,11909,279,17.3%,113,0,30,20,0,2.65,0,0.47,0.7,30.4%,11328,10551,294,483,265,11.7%,0.12,71.4%,,0,0,0,0,-42,-1,-260,0,0,192,192,17337,0,62122,0,31,344,31529,78,21,42,0,0
FATE,Sylas,MID,18,1,4,3,1,359,20,,8.4,14851,348,21.6%,42,0,5,15,0,0.98,0,0.35,0.12,11.3%,28607,290,27502,815,670,29.5%,0.09,57.1%,,0,0,0,0,-231,1,138,0,0,2435,2435,19587,0,38927,0,22,628,46094,149,19,40,0,50
Pleata,Lucian,ADC,17,3,3,2,1.7,405,16,,9.5,18401,431,26.8%,55,0,15,8,0,1.29,0,0.19,0.35,14.8%,29211,19234,8646,1331,684,30.1%,0.12,71.4%,,0,0,0,0,-205,-6,402,0,0,794,794,3563,0,15489,0,3,114,23143,145,11,33,1000,100
BeryL,Nami,SUPPORT,15,0,1,7,7,35,0,,0.8,8784,206,12.8%,126,0,18,19,0,2.95,0,0.44,0.42,33.9%,7307,797,6510,0,171,7.5%,0.16,100%,,0,0,0,0,109,5,-109,0,0,418,418,18219,10540,7608,3044,33,332,14726,21,21,37,0,0
Rascal,Jax,TOP,18,4,1,1,5,354,40,,10.7,16343,495,24.8%,38,0,8,4,0,1.15,0,0.12,0.24,11.6%,19356,9489,9482,385,586,24.8%,0.15,35.7%,1,1,0,0,0,111,-6,250,0,0,8650,8650,14122,0,31399,0,14,329,29450,41,5,22,50,50
Juhan,Sejuani,JUNGLE,16,0,1,11,11,181,144,,5.5,11133,337,16.9%,88,0,20,15,0,2.66,0,0.45,0.61,26.8%,9671,3606,4401,1664,293,12.4%,0.33,78.6%,,0,0,0,0,-510,2,168,0,0,826,826,22689,521,46782,0,23,324,40144,16,16,31,0,0
FATE,Annie,MID,18,5,1,5,10,271,12,,8.2,14367,435,21.8%,39,0,9,11,0,1.18,0,0.33,0.27,11.9%,14720,1070,12383,1267,446,18.9%,0.3,71.4%,,2,0,0,0,-356,-8,-900,-1,0,2741,2741,6458,0,14405,4429,23,352,13221,30,15,30,150,0
deokdam,Varus,ADC,16,3,1,7,10,265,12,,8,14144,428,21.5%,43,0,10,5,0,1.3,0,0.15,0.3,13.1%,21336,16055,4227,1054,646,27.4%,0.3,71.4%,,1,0,0,0,540,6,812,1,0,7875,7875,3353,600,3944,0,32,333,7126,16,8,25,150,0
BeryL,Heimerdinger,SUPPORT,14,2,3,7,3,46,4,,1.4,9939,301,15.1%,120,0,22,17,0,3.63,0,0.51,0.67,36.6%,12860,480,11220,1160,389,16.5%,0.27,64.3%,,0,0,0,0,513,-17,-330,0,0,2183,2183,3160,0,4918,0,17,139,11277,69,19,31,0,150
Morgan,Renekton,TOP,17,1,4,2,0.8,288,3,,8.7,11996,363,22.6%,32,0,7,6,0,0.97,0,0.18,0.21,12.2%,13079,10837,2242,0,396,25.2%,0.09,42.9%,,0,0,0,0,-111,6,-250,0,0,2072,2072,7990,0,24783,0,12,40,28860,122,9,27,0,100
UmTi,Vi,JUNGLE,14,2,3,2,1.3,155,131,,4.7,9859,298,18.6%,55,0,16,12,0,1.66,0,0.36,0.48,21%,8238,7090,334,814,249,15.9%,0.12,57.1%,,0,0,0,0,510,-2,-168,0,0,0,0,11386,1570,45645,0,27,305,26189,94,13,29,200,0
Karis,Orianna,MID,16,1,2,0,0.5,286,0,,8.7,11462,347,21.6%,26,0,3,8,0,0.79,0,0.24,0.09,9.9%,8105,741,7364,0,245,15.6%,0.03,14.3%,1,0,0,0,0,356,8,900,1,0,3229,3229,538,0,12921,556,10,324,12369,50,10,29,0,50
Hena,Zeri,ADC,14,3,3,0,1,301,37,,9.1,12561,380,23.7%,39,0,16,6,0,1.18,0,0.18,0.48,14.9%,20042,12932,6788,322,607,38.6%,0.09,42.9%,,1,0,0,0,-540,-6,-812,-1,0,1127,1127,2938,0,23309,0,5,264,18660,75,10,33,0,200
Effort,Lulu,SUPPORT,11,0,2,4,2,37,0,,1.1,7131,216,13.5%,110,0,10,19,0,3.33,0,0.58,0.3,42%,2492,399,2093,0,75,4.8%,0.12,57.1%,,0,0,0,0,-513,17,330,0,0,0,0,1524,720,6159,5960,21,181,10839,36,21,34,0,0
Morgan,Gragas,TOP,18,0,4,11,2.8,304,5,,6.5,14373,309,19.1%,56,0,11,11,0,1.21,0,0.24,0.24,12.5%,22340,3297,19043,0,481,18.2%,0.24,73.3%,,0,0,0,0,-809,-11,-597,0,0,3237,3237,30322,0,118924,0,57,496,53064,183,14,30,0,100
UmTi,Vi,JUNGLE,17,3,7,11,2,244,183,,5.3,15184,327,20.2%,100,0,27,18,0,2.15,0,0.39,0.58,22.3%,11290,10179,345,766,243,9.2%,0.3,93.3%,,0,0,0,0,-237,10,446,0,0,878,878,17318,4508,105596,0,38,941,44193,248,22,43,950,150
Karis,Akali,MID,18,10,5,5,3,330,0,,7.1,17749,382,23.6%,49,0,10,8,0,1.05,0,0.17,0.22,10.9%,32838,1375,31238,225,707,26.7%,0.32,100%,,2,0,0,0,-130,5,180,0,0,2799,2799,6304,0,27321,0,1,137,36540,194,11,28,200,650
Hena,Varus,ADC,18,2,3,6,2.7,410,33,,8.8,17649,380,23.4%,55,0,16,6,0,1.18,0,0.13,0.34,12.2%,43937,37568,6369,0,946,35.7%,0.17,53.3%,,0,0,0,0,92,18,-135,0,0,5572,5572,3102,0,13202,0,48,828,17355,71,12,36,400,300
Effort,Heimerdinger,SUPPORT,14,0,4,11,2.8,41,5,,0.9,10390,224,13.8%,189,0,25,29,0,4.07,0,0.62,0.54,42.1%,12566,739,11777,50,270,10.2%,0.24,73.3%,,0,0,0,0,416,1,-128,0,0,356,356,3700,743,11033,0,34,332,21497,116,32,51,0,0
Rascal,K,TOP,18,3,3,10,4.3,344,15,,7.4,17798,383,20.7%,54,0,10,8,0,1.16,0,0.17,0.22,11.8%,28981,20541,6225,2215,624,21.3%,0.28,56.5%,,0,0,0,0,809,11,597,0,0,7866,7866,15805,0,98158,623,57,964,42284,141,11,33,150,0
Juhan,Sejuani,JUNGLE,18,1,2,16,8.5,208,154,,4.5,14375,309,16.8%,120,0,30,24,0,2.58,0,0.52,0.65,26.1%,18301,8589,8880,832,394,13.4%,0.37,73.9%,,0,0,0,0,237,-10,-446,0,0,698,698,17265,1929,82046,0,40,434,49220,107,26,45,0,0
FATE,Jayce,MID,18,12,4,8,5,355,22,,7.6,21030,453,24.5%,58,0,16,14,0,1.25,0,0.3,0.34,12.6%,45262,37071,8191,0,974,33.2%,0.43,87%,1,2,1,0,0,130,-5,-180,0,0,5260,5260,11396,0,32243,0,20,366,27647,203,17,35,700,950
deokdam,Ezreal,ADC,18,7,3,6,4.3,433,64,,9.3,21090,454,24.6%,51,0,7,9,0,1.1,0,0.19,0.15,11.1%,35211,22543,11908,760,758,25.9%,0.28,56.5%,,0,0,0,0,-92,-18,135,0,0,6886,6886,10976,1361,14647,0,12,406,25902,135,14,39,350,600
BeryL,Karma,SUPPORT,16,0,3,19,6.3,35,0,,0.8,11490,247,13.4%,176,0,33,31,0,3.79,0,0.67,0.71,38.3%,8429,801,6410,1218,181,6.2%,0.41,82.6%,,0,0,0,0,-416,-1,128,0,0,343,343,2546,0,11069,11322,22,208,18605,92,37,53,0,0
DnDn,Gangplank,TOP,18,5,2,9,7,521,56,,10.1,26424,510,27.3%,107,0,14,11,0,2.07,0,0.21,0.27,21.1%,40541,19638,10470,10433,783,28.5%,0.27,70%,1,1,0,0,0,1166,5,775,0,0,2583,2583,16580,0,33659,0,20,587,36417,109,17,38,100,250
Sylvie,Sejuani,JUNGLE,18,1,2,14,7.5,239,158,,4.6,14623,282,15.1%,106,0,44,21,0,2.05,0,0.41,0.85,20.9%,15428,6431,6499,2498,298,10.8%,0.29,75%,,0,0,0,0,-14,-1,464,0,1,1205,1205,14840,841,80742,0,30,405,53996,105,23,43,0,0
FIESTA,Annie,MID,18,5,2,11,8,345,12,,6.7,19191,371,19.8%,90,0,27,18,0,1.74,0,0.35,0.52,17.8%,29512,1012,25664,2836,570,20.7%,0.31,80%,,0,0,0,0,-500,-21,-679,-1,0,4034,4034,6819,0,31843,8575,42,764,29075,119,22,41,300,350
Vital,Ezreal,ADC,18,9,3,6,5,524,34,,10.1,25155,486,26%,48,0,29,4,0,0.93,0,0.08,0.56,9.5%,49915,30536,15921,3458,964,35.1%,0.29,75%,,2,0,0,0,-2115,-42,-788,-1,0,9176,9176,18332,1156,21551,0,8,284,32328,142,14,37,1400,400
Peter,Karma,SUPPORT,17,0,1,18,18,31,0,,0.6,11406,220,11.8%,155,0,25,31,0,2.99,0,0.6,0.48,30.6%,6966,306,5291,1369,135,4.9%,0.35,90%,,0,0,0,0,-1250,-2,-375,-1,0,1025,1025,2484,542,8853,11543,10,140,12704,51,34,50,0,0
Burdol,Jax,TOP,18,2,4,3,1.3,470,28,,9.1,21336,412,22.7%,57,0,12,7,0,1.1,0,0.14,0.23,9.9%,24182,13435,10543,204,467,19.6%,0.1,50%,,0,0,0,0,-1166,-5,-775,0,0,1376,1376,12244,0,65592,0,20,348,49557,153,12,51,400,750
