Player,championName,teamPosition,champLevel,kills,deaths,assists,KDA 0.5,totalMinionsKilled,totalAllyJungleMinionsKilled,totalEnemyJungleMinionsKilled,CSM,goldEarned,GPM,GOLD ratio,visionScore,wardsPlaced,wardsKilled,visionWardsBoughtInGame,detectorWardsPlaced,VSPM,WPM,VWPM,WCPM,VS ratio,totalDamageDealtToChampions,physicalDamageDealtToChampions,magicDamageDealtToChampions,trueDamageDealtToChampions,DPM,DMG ratio,K+A Per Minute,KP ratio,doubleKills,tripleKills,quadraKills,pentaKills,GD@15,CSD@15,XPD@15,LVLD@15,objectivesStolen,damageDealtToTurrets,damageDealtToBuildings,totalHeal,totalHealsOnTeammates,damageSelfMitigated,totalDamageShieldedOnTeammates,timeCCingOthers,totalTimeCCDealt,trueDamageTaken,totalTimeSpentDead,consumablesPurchased,itemsPurchased,win
실버서비스보장,Pantheon,TOP,14,5,11,4,0.782608695652174,152,0,0,5.217391304347826,9319,319.8741418764302,14.931184208418118,19,10,0,2,2,0.6521739130434783,0.34324942791762014,0.06864988558352403,0.0,10.21505376344086,18147,16012,1241,893,622.8947368421053,18.647882113570503,0.30892448512585813,23.684210526315788,0,0,0,0,5020,94,6853,0,0,1672,1672,1050,0,14817,0,22,29,985,323,5,23,True
E쓰고궁싸씨,Shyvana,JUNGLE,15,7,5,12,3.4545454545454546,20,116,8,0.6864988558352403,12914,443.27231121281466,20.69120215339753,15,7,0,0,0,0.5148741418764302,0.2402745995423341,0.0,0.0,8.064516129032258,28434,3556,23684,1193,975.9954233409611,29.218817436340096,0.6521739130434783,50.0,2,0,0,0,6208,3,5563,-1,0,3311,3311,12687,0,29344,0,8,130,368,182,1,17,True
서울볼더스,Yasuo,MIDDLE,17,5,9,5,1.0526315789473684,236,4,8,8.100686498855836,13903,477.21967963386726,22.275807924631085,15,9,1,0,0,0.5148741418764302,0.30892448512585813,0.0,0.034324942791762014,8.064516129032258,20412,16343,2915,1153,700.6407322654462,20.975399223133362,0.34324942791762014,26.31578947368421,0,0,0,0,6915,119,7494,0,0,6499,6499,4212,0,25764,0,17,137,355,336,1,19,True
이유가 너인 이유,Jinx,BOTTOM,14,8,8,10,2.1176470588235294,143,0,0,4.908466819221968,12527,429.9885583524028,20.07113902552353,28,11,2,4,4,0.9610983981693364,0.37757437070938216,0.13729977116704806,0.06864988558352403,15.053763440860216,15068,13402,1571,95,517.20823798627,15.483897486487042,0.6178489702517163,47.368421052631575,1,0,0,0,5925,70,5049,1,0,7087,7087,3040,468,7234,0,12,48,337,202,9,27,True
산 요,Pyke,UTILITY,13,13,5,12,4.545454545454546,59,0,0,2.025171624713959,13750,471.9679633867277,22.030666688029736,109,44,23,5,5,3.7414187643020598,1.5102974828375286,0.17162471395881007,0.7894736842105263,58.602150537634415,15253,13371,0,1881,523.558352402746,15.674003740468997,0.8581235697940504,65.78947368421053,1,0,0,0,6240,28,4922,0,0,1545,1545,4466,0,10372,0,31,114,659,121,8,25,True
KakaoTalk Carrie,Yone,TOP,17,7,5,5,2.1818181818181817,197,3,0,6.762013729977117,12641,433.9016018306636,21.79445181979621,4,3,0,0,0,0.13729977116704806,0.10297482837528604,0.0,0.0,3.669724770642202,15875,10769,4034,1072,544.908466819222,17.748138541689958,0.41189931350114417,32.432432432432435,0,0,0,0,4954,77,7095,0,0,4927,4927,2006,0,23010,0,18,132,1043,187,1,19,False
쪼아해요,LeeSin,JUNGLE,16,10,11,4,1.2173913043478262,30,109,0,1.0297482837528604,12790,439.01601830663617,22.05134394234582,27,14,3,3,3,0.9267734553775744,0.4805491990846682,0.10297482837528604,0.10297482837528604,24.770642201834864,15940,12054,2966,919,547.1395881006865,17.820808085325226,0.4805491990846682,37.83783783783784,3,0,0,0,6636,11,6296,1,0,0,0,12326,0,30996,243,18,457,1130,290,4,22,False
차가운혼돈의심연,Sylas,MIDDLE,17,9,7,9,2.4,189,4,0,6.4874141876430205,12530,430.091533180778,21.603075809037776,13,6,6,2,2,0.4462242562929062,0.20594965675057209,0.06864988558352403,0.20594965675057209,11.926605504587156,28624,1667,26956,0,982.5171624713959,32.00143103101313,0.6178489702517163,48.64864864864865,0,0,0,0,6396,101,7930,0,0,434,434,11082,0,27119,0,34,359,2215,230,4,23,False
나만 또 억까하지,Ashe,BOTTOM,13,3,8,8,1.2941176470588236,170,0,0,5.835240274599543,10403,357.08237986270024,17.93589765693695,21,9,5,1,1,0.7208237986270023,0.30892448512585813,0.034324942791762014,0.17162471395881007,19.26605504587156,10457,9061,1395,0,358.9359267734554,11.690852581445789,0.37757437070938216,29.72972972972973,0,0,0,0,5462,104,4562,-1,0,2294,2294,1725,0,7000,0,31,573,361,161,6,26,False
에 쿙,Lux,UTILITY,13,8,7,7,2.0,31,0,0,1.0640732265446224,9637,330.7894736842105,16.615230771883244,44,22,12,4,2,1.5102974828375286,0.7551487414187643,0.06864988558352403,0.41189931350114417,40.36697247706422,18550,741,17095,713,636.7276887871853,20.738769760525905,0.5148741418764302,40.54054054054054,1,0,0,0,4225,6,4450,0,0,1366,1366,785,0,7105,1109,25,146,464,188,6,22,False
간달프 코딱지134,Sett,TOP,13,7,4,1,1.7777777777777777,120,0,0,5.916187345932621,7945,391.7009038619556,20.19829668234397,15,7,2,1,1,0.7395234182415776,0.3451109285127362,0.04930156121610517,0.09860312243221034,16.129032258064516,14891,11895,38,2957,734.1495480690221,22.978165265025847,0.39441248972884135,33.33333333333333,0,0,0,0,4937,80,6939,-1,0,4753,4753,2585,0,15644,0,25,181,280,79,3,13,True
종이컵을숨겨라,Shaco,JUNGLE,11,3,2,2,2.0,4,75,8,0.19720624486442068,6772,333.87017255546425,17.216219651709675,6,2,0,1,0,0.29580936729663104,0.09860312243221034,0.0,0.0,6.451612903225806,4966,2860,1443,662,244.83155299917829,7.662988966900702,0.24650780608052586,20.833333333333336,0,0,0,0,4993,4,5311,1,0,0,0,7986,0,9256,0,10,527,35,57,2,14,True
대구시 텰주먹,Irelia,MIDDLE,12,3,2,3,2.4,157,0,0,7.740345110928512,7663,377.79786359901397,19.481377907715775,16,8,0,2,2,0.7888249794576827,0.39441248972884135,0.09860312243221034,0.0,17.20430107526882,10065,7132,2152,780,496.22021364009856,15.531209011650335,0.29580936729663104,25.0,0,0,0,0,5608,125,7302,2,0,550,550,4634,0,11036,0,8,22,268,74,6,17,True
SnooPy coffy,Ezreal,BOTTOM,11,8,1,4,8.0,132,0,4,6.507806080525882,9505,468.6113393590797,24.164230329223336,18,7,1,2,2,0.8874281018898931,0.3451109285127362,0.09860312243221034,0.04930156121610517,19.35483870967742,15304,10736,4567,0,754.5110928512736,23.61546176992516,0.5916187345932621,50.0,3,0,0,0,6616,91,4260,0,0,6331,6331,2874,412,3957,0,0,0,340,27,8,15,True
에 쿙,Lux,UTILITY,11,3,3,10,3.7142857142857144,25,0,0,1.2325390304026294,7450,367.29663105998355,18.939875429007245,38,16,1,2,1,1.8734593262119965,0.7888249794576827,0.04930156121610517,0.04930156121610517,40.86021505376344,19579,1224,17838,516,965.2752670501231,30.212174986497953,0.6409202958093673,54.166666666666664,0,0,0,0,5122,16,4701,0,0,4042,4042,69,0,3972,945,41,156,246,55,7,16,True
벌레픽하면 박음,Volibear,TOP,13,5,2,3,3.2,121,2,0,5.965488907148726,7956,392.24322103533274,26.708741775211493,17,9,1,3,3,0.8381265406737879,0.44371405094494654,0.14790468364831552,0.04930156121610517,27.419354838709676,13499,8166,5279,53,665.5217748562037,36.269109863241894,0.39441248972884135,66.66666666666666,0,0,0,0,5756,92,8142,1,0,1610,1610,4481,0,23541,0,30,1291,1660,49,5,19,False
연 딜,Udyr,JUNGLE,9,3,9,0,0.3157894736842105,5,73,0,0.24650780608052586,6114,301.429745275267,20.52504364173493,12,4,1,1,1,0.5916187345932621,0.19720624486442068,0.04930156121610517,0.04930156121610517,19.35483870967742,7549,5893,1230,425,372.1774856203779,20.28265133399608,0.14790468364831552,25.0,0,0,0,0,4810,3,4936,-1,0,0,0,6032,0,12003,0,16,967,1207,204,4,15,False
엉덩이안만졌어요,Yone,MIDDLE,10,0,6,0,0.0,80,0,0,3.9441248972884138,4519,222.7937551355793,15.170538471867868,9,5,1,0,0,0.44371405094494654,0.24650780608052586,0.0,0.04930156121610517,14.516129032258066,3299,2544,649,105,162.64585045193095,8.86375238453478,0.0,0.0,0,0,0,0,3368,62,5170,-2,0,0,0,552,0,6318,0,10,35,1254,127,3,10,False
카이팅스타,Kaisa,BOTTOM,10,2,2,3,2.0,101,0,0,4.979457682826623,6540,322.43221035332783,21.955149724721366,8,5,0,0,0,0.39441248972884135,0.24650780608052586,0.0,0.0,12.903225806451612,8087,3955,4132,0,398.7017255546425,21.728149601010234,0.24650780608052586,41.66666666666667,1,0,0,0,4944,79,4665,0,0,1533,1533,3451,656,4835,0,0,0,463,44,1,10,False
찐뽀뽀,Alistar,UTILITY,9,2,5,3,0.9090909090909091,16,0,0,0.7888249794576827,4659,229.695973705834,15.640526386464348,16,9,1,1,0,0.7888249794576827,0.44371405094494654,0.0,0.04930156121610517,25.806451612903224,4785,612,3587,586,235.90797041906325,12.856336817217013,0.24650780608052586,41.66666666666667,0,0,0,0,3374,12,4326,0,0,354,354,4336,1935,18257,0,35,82,330,91,3,15,False
내옆에 흑두루미,Teemo,TOP,18,5,11,7,1.0434782608695652,231,0,0,6.254512635379062,14871,402.64440433213,21.171697038724375,12,6,0,0,0,0.3249097472924188,0.1624548736462094,0.0,0.0,8.333333333333332,32111,4492,24781,2838,869.4314079422384,26.43185222988657,0.3249097472924188,35.294117647058826,0,0,0,0,4355,92,6515,0,0,6718,6718,2018,0,25540,0,64,1158,2460,416,2,22,False
iiiiOziiii,Mordekaiser,JUNGLE,17,7,4,6,2.888888888888889,74,108,0,2.003610108303249,14294,387.0216606498195,20.3502277904328,26,5,3,5,4,0.703971119133574,0.13537906137184116,0.10830324909747294,0.0812274368231047,18.055555555555554,19327,2912,15735,678,523.2942238267149,15.90882900087253,0.351985559566787,38.23529411764706,0,0,0,0,5940,18,6134,1,0,0,0,15947,0,66421,0,20,754,2422,123,6,32,False
