Player,championName,teamPosition,champLevel,kills,deaths,assists,KDA 0.5,totalMinionsKilled,totalAllyJungleMinionsKilled,totalEnemyJungleMinionsKilled,CSM,goldEarned,GPM,GOLD ratio,visionScore,wardsPlaced,wardsKilled,visionWardsBoughtInGame,detectorWardsPlaced,VSPM,WPM,VWPM,WCPM,VS ratio,totalDamageDealtToChampions,physicalDamageDealtToChampions,magicDamageDealtToChampions,trueDamageDealtToChampions,DPM,DMG ratio,K+A Per Minute,KP ratio,doubleKills,tripleKills,quadraKills,pentaKills,GD@15,CSD@15,XPD@15,LVLD@15,objectivesStolen,damageDealtToTurrets,damageDealtToBuildings,totalHeal,totalHealsOnTeammates,damageSelfMitigated,totalDamageShieldedOnTeammates,timeCCingOthers,totalTimeCCDealt,trueDamageTaken,totalTimeSpentDead,consumablesPurchased,itemsPurchased,win
광복의아이,Qiyana,MIDDLE,13,7,5,5,2.1818181818181817,146,0,0,6.754047802621434,9750,451.0408635312259,22.71139063591894,14,8,2,1,1,0.6476484194294526,0.3700848111025443,0.04626060138781804,0.09252120277563608,11.475409836065573,12341,10759,1169,412,570.9020817270624,24.45941928451095,0.5551272166538165,63.1578947368421,0,0,0,0,5177,95,7129,-1,0,1986,1986,1913,0,7111,0,15,78,466,98,1,22,True
Cucuchucho,Seraphine,BOTTOM,13,3,2,10,5.2,177,5,0,8.188126445643793,8594,397.56360832690825,20.018634987188445,20,8,4,2,2,0.9252120277563608,0.3700848111025443,0.09252120277563608,0.18504240555127216,16.39344262295082,10600,1336,9264,0,490.3623747108712,21.0088197403627,0.6013878180416345,68.42105263157895,0,0,0,0,4944,124,6245,0,0,1293,1293,5461,3767,4823,1698,13,168,9,40,4,15,True
XD CARRY MACHINE,Zilean,UTILITY,11,3,3,12,4.285714285714286,24,0,0,1.110254433307633,6280,290.5165767154973,14.628464942930353,43,21,9,2,2,1.9892058596761757,0.9714726291441789,0.09252120277563608,0.4163454124903624,35.24590163934426,5511,781,4706,23,254.94217424826522,10.922604300862155,0.6939090208172706,78.94736842105263,0,0,0,0,3599,13,4265,-2,0,479,479,1468,782,3001,266,5,86,466,40,4,17,True
uuop,Fiora,TOP,13,3,4,0,0.6666666666666666,179,0,2,8.280647648419428,7995,369.8535080956052,18.93831722569642,12,5,1,2,1,0.5551272166538165,0.2313030069390902,0.04626060138781804,0.04626060138781804,9.090909090909092,13736,9595,2095,2045,635.4356206630686,27.834967982491694,0.13878180416345412,20.0,0,0,0,0,5553,117,7526,1,0,1671,1671,7322,938,17543,0,4,73,1801,131,3,20,False
JGKING,Nautilus,UTILITY,7,2,2,3,2.0,26,0,0,1.202775636083269,5250,242.86815728604472,12.436043206367255,49,22,5,10,7,2.266769468003084,1.0177332305319968,0.3238242097147263,0.2313030069390902,37.121212121212125,3292,931,2018,342,152.28989976869698,6.6709897057631515,0.2313030069390902,33.33333333333333,0,0,0,0,4014,21,3212,-2,0,0,0,879,0,10359,0,33,215,244,43,12,23,False
T1 Dol,Taliyah,MIDDLE,13,4,8,4,0.9411764705882353,171,4,0,7.910562837316885,10212,472.4132613723978,24.189880613985217,20,8,2,3,3,0.9252120277563608,0.3700848111025443,0.13878180416345412,0.09252120277563608,15.151515151515152,19379,1090,18288,0,896.4841942945258,39.27008186755289,0.3700848111025443,53.333333333333336,0,0,0,0,7622,121,8113,1,0,4258,4258,80,0,6733,0,31,444,137,185,5,21,False
ahgkadlfflak,Draven,BOTTOM,12,2,2,0,0.8,213,0,2,9.853508095605243,9634,445.674633770239,22.82073147621755,13,11,0,4,4,0.6013878180416345,0.5088666152659984,0.18504240555127216,0.0,9.848484848484848,4326,4272,0,53,200.12336160370086,8.766312717840643,0.09252120277563608,13.333333333333334,0,0,0,0,7116,144,6681,0,0,801,801,4150,0,6779,0,1,15,50,57,6,18,False
B0NN1E,Khazix,JUNGLE,11,4,3,3,2.0,15,91,2,0.6939090208172706,9125,422.12798766383963,21.615027477733562,38,11,8,2,1,1.7579028527370855,0.5088666152659984,0.04626060138781804,0.3700848111025443,28.78787878787879,8615,7555,512,547,398.5350809560524,17.457647726351624,0.3238242097147263,46.666666666666664,0,0,0,0,7062,13,6301,2,0,0,0,8825,0,11380,0,2,160,282,101,3,18,False
강하다 별,KSante,TOP,17,6,3,19,7.142857142857143,219,0,0,7.25565985643291,12332,408.56985091109885,18.430452391983383,32,11,6,6,6,1.060187741579238,0.36443953616786307,0.19878520154610713,0.19878520154610713,13.852813852813853,28104,21776,4098,2229,931.1098840419658,18.644022820750962,0.8282716731087797,54.347826086956516,0,0,0,0,6140,122,7986,0,0,2053,2053,7624,0,54591,1568,47,3593,603,106,7,28,True
FA Listo,Sejuani,JUNGLE,15,2,4,27,6.444444444444445,13,84,17,0.43070127001656544,10388,344.1634456101601,15.525100506643152,49,18,7,14,14,1.623412479293208,0.5963556046383214,0.46383213694091663,0.23191606847045831,21.21212121212121,13800,6270,6797,732,457.20596355604636,9.154836141700942,0.9607951408061844,63.04347826086957,0,0,0,0,4950,4,5117,-1,0,0,0,21904,5415,58241,0,32,288,885,103,15,31,True
